Bid No,Items,Quantity,Department Name And Address,Start Date,End Date,RA available
GEM/2025/B/6864288,"Workplace Space Management Unit,Workplace Security Infrastructure,Operational Workstation Component",63,Ministry of Defence Department of Defence Research & Development,2025-11-07T17:05:41Z,2025-11-07T17:05:41Z,No
GEM/2025/B/6789635,AMC of Integrated Security and Surveillance System - Outdoor Perimeter Security; Comprehensive; Sof,1,Ministry of Home Affairs Central Police Organisation,2025-10-21T17:02:56Z,2025-10-21T17:02:56Z,No
GEM/2025/B/6867115,Digital Storage Oscilloscope,5,Ministry of Defence Department of Defence Production,2025-11-07T17:28:43Z,2025-11-07T17:28:43Z,No
GEM/2025/B/6811264,TEMPERATURE CALIBRATION UNIT,3,Ministry of Defence Department of Defence Production,2025-10-22T09:35:23Z,2025-10-22T09:35:23Z,No
GEM/2025/B/6810358,Portable Power Generators,126,PMO Department of Atomic Energy,2025-10-28T16:34:04Z,2025-10-28T16:34:04Z,No
GEM/2025/B/6738458,DILUENT FOR DNA EXTRACTION 500mL,80,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-10-01T11:17:35Z,2025-10-01T11:17:35Z,No
GEM/2025/B/6722496,PULMONARY FUNCTION TEST ( PFT) MOUTH PIECE,1900,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-10-07T10:11:25Z,2025-10-07T10:11:25Z,No
GEM/2025/B/6869804,"4 WAY Cassette AC 3 TON,Hi wall Mounted Split AC 2 TON,Installation and Commissioning 3 T Cassette ",157,Ministry of Defence Department of Defence Production,2025-11-08T16:14:06Z,2025-11-08T16:14:06Z,No
GEM/2025/B/6869753,Matl Code: 10020216000320 Desc: Fin Cover Drwg No: 131 11 02 00 00 02,1270,Ministry of Defence Department of Defence Production,2025-11-08T16:06:16Z,2025-11-08T16:06:16Z,No
GEM/2025/B/6790444,"Canteen Service - Best Price  on Fixed Menu Rate Model - Vegetarian; Breakfast, Lunch, Dinner, Snac",1,Ministry of Skill Development and Entrepreneurship Directorate General of Training,2025-11-04T09:35:48Z,2025-11-04T09:35:48Z,No
GEM/2025/B/6869903,Rear Fin Assembly,56,Ministry of Defence Department of Defence Production,2025-11-08T16:57:01Z,2025-11-08T16:57:01Z,No
GEM/2025/B/6871772,"Office Suite Software (V3),Desktop Publishing Software (PDF Viewer and Writer),Desktop Publishing S",16,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,2025-11-10T11:27:05Z,2025-11-10T11:27:05Z,No
GEM/2025/B/6803741,Universal IC Programmer,1,PMO Department of Atomic Energy,2025-10-17T16:03:46Z,2025-10-17T16:03:46Z,No
GEM/2025/B/6870177,"SUPPLY, TRAINING, INSTALLATION & COMMISSIONING OF HARDWARE AND SOFTWARE FOR VLSI TECHNOLOGY",1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-10T11:33:37Z,2025-11-10T11:33:37Z,No
GEM/2025/B/6867168,"Titanium Input Size Dia 100 to200 X 1000 to 2000 L,Titanium Input Size Dia 200 to 300 X 1000 to 200",250000,Ministry of Defence Department of Defence Production,2025-11-07T17:55:47Z,2025-11-07T17:55:47Z,No
GEM/2025/B/6836546,Rugged Notebook - Laptop,3,Ministry of Defence Department of Defence Research & Development,2025-10-29T16:48:46Z,2025-10-29T16:48:46Z,No
GEM/2025/B/6831002,"4 Channel control and monitoring shock controllers part no TSMA 6001,Pneumatic cylinder seal kits p",16,Ministry of Defence Department of Defence Research & Development,2025-10-29T15:14:49Z,2025-10-29T15:14:49Z,No
GEM/2025/B/6789305,Supply of duly wired MCC cum PLC panel and remote Panel,3,Ministry of Defence Department of Defence Production,2025-10-14T17:16:13Z,2025-10-14T17:16:13Z,No
GEM/2025/B/6507473,DEVELOPMENT OF AUGMENTED REALITY BASED SOLUTION FOR ARTICLE INTEGRATION TRAINING (AS PER DRDL SPECI,3,Ministry of Defence Department of Defence Research & Development,2025-08-25T14:48:19Z,2025-08-25T14:48:19Z,No
GEM/2025/B/6870177,"SUPPLY, TRAINING, INSTALLATION & COMMISSIONING OF HARDWARE AND SOFTWARE FOR VLSI TECHNOLOGY",1,Ministry of Micro Small and Medium Enterprises Ministry of Micro Small and Medium Enterprises,2025-11-10T11:33:37Z,2025-11-10T11:33:37Z,No
GEM/2025/B/6867168,"Titanium Input Size Dia 100 to200 X 1000 to 2000 L,Titanium Input Size Dia 200 to 300 X 1000 to 200",250000,Ministry of Defence Department of Defence Production,2025-11-07T17:55:47Z,2025-11-07T17:55:47Z,No
GEM/2025/B/6871772,"Office Suite Software (V3),Desktop Publishing Software (PDF Viewer and Writer),Desktop Publishing S",16,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,2025-11-10T11:27:05Z,2025-11-10T11:27:05Z,No
GEM/2025/B/6803741,Universal IC Programmer,1,PMO Department of Atomic Energy,2025-10-17T16:03:46Z,2025-10-17T16:03:46Z,No
GEM/2025/B/6787601,"GIS related Survey Services - Acre; Defence Land; 1:4000; CORS enabled DGPS survey; SHP, DWG, GDB, ",1,Ministry of Defence Department of Defence,2025-10-14T13:04:49Z,2025-10-14T13:04:49Z,No
GEM/2025/B/6721075,"CTOP Wet Offset Plate Developer Replinis,CTOP Wet Offset Plate Developer Solution,CTOP Wet Offset P",1550,Ministry of Finance Department of Economic Affairs,2025-10-06T17:49:15Z,2025-10-06T17:49:15Z,No
GEM/2025/B/6838091,Notebook computer as per scope,4,Ministry of Defence Department of Defence Research & Development,2025-10-30T12:25:58Z,2025-10-30T12:25:58Z,No
GEM/2025/B/6837020,PVC Card Printers,2,Ministry of Defence Department of Defence Research & Development,2025-10-29T17:48:19Z,2025-10-29T17:48:19Z,No
GEM/2025/B/6836546,Rugged Notebook - Laptop,3,Ministry of Defence Department of Defence Research & Development,2025-10-29T16:48:46Z,2025-10-29T16:48:46Z,No
GEM/2025/B/6831002,"4 Channel control and monitoring shock controllers part no TSMA 6001,Pneumatic cylinder seal kits p",16,Ministry of Defence Department of Defence Research & Development,2025-10-29T15:14:49Z,2025-10-29T15:14:49Z,No
GEM/2025/B/6851681,Entry and Mid Level Desktop Computer,12,PMO Department of Atomic Energy,2025-11-10T10:43:47Z,2025-11-10T10:43:47Z,No
GEM/2025/B/6789305,Supply of duly wired MCC cum PLC panel and remote Panel,3,Ministry of Defence Department of Defence Production,2025-10-14T17:16:13Z,2025-10-14T17:16:13Z,No
GEM/2025/B/6871772,"Office Suite Software (V3),Desktop Publishing Software (PDF Viewer and Writer),Desktop Publishing S",16,Ministry of Electronics and Information Technology Department of Electronics and Information Technology,2025-11-10T11:27:05Z,2025-11-10T11:27:05Z,No
GEM/2025/B/6803741,Universal IC Programmer,1,PMO Department of Atomic Energy,2025-10-17T16:03:46Z,2025-10-17T16:03:46Z,No
GEM/2025/B/6821170,Toner Cartridges / Ink Cartridges / Consumables for Printers,8,Ministry of Railways Indian Railways,2025-10-29T11:10:19Z,2025-10-29T11:10:19Z,No
GEM/2025/B/6869002,ENVI AND ENVI Deep Learning,1,Ministry of Defence Department of Defence Research & Development,2025-11-10T13:00:07Z,2025-11-10T13:00:07Z,No
GEM/2025/B/6869002,ENVI AND ENVI Deep Learning,1,Ministry of Defence Department of Defence Research & Development,2025-11-10T13:00:07Z,2025-11-10T13:00:07Z,No
GEM/2025/B/6872059,"X-AXIS BALL SCREW,Z-AXIS BALL SCREW,ROTARY TABLE BEARINGS,GEAR BOX BEARINGS",9,Ministry of Defence Department of Defence Research & Development,2025-11-10T13:17:50Z,2025-11-10T13:17:50Z,No
GEM/2025/B/6823086,MIL-STD-461E/F/G CS101 & RS101TEST SETUP,1,Ministry of Defence Department of Defence Production,2025-10-25T16:56:45Z,2025-10-25T16:56:45Z,No
GEM/2025/B/6817871,LOGIC ANALYZER,2,Ministry of Defence Department of Defence Production,2025-10-25T09:49:26Z,2025-10-25T09:49:26Z,No
GEM/2025/B/6855146,Hot Air Oven Without Rechargable battery,1,PMO Department of Atomic Energy,2025-11-10T14:24:17Z,2025-11-10T14:24:17Z,No
GEM/2025/B/6830781,"Bus Hiring Service - Short Term - Local; 40-42, 49-52; Non Deluxe (NDX); 100",22,PMO Department of Atomic Energy,2025-11-01T17:56:18Z,2025-11-01T17:56:18Z,No
GEM/2025/B/6810245,Weatherproof Box type Camera WP FIXED CAMERA as per attached specifications with suitable mounting ,7410,Ministry of Petroleum and Natural Gas Bharat Petroleum Corporation Ltd,2025-10-21T12:30:53Z,2025-10-21T12:30:53Z,No
GEM/2025/B/6789174,Writing Pad Chair,91,Ministry of Labour and Employment Employees State Insuarnce Corporation,2025-11-10T14:29:29Z,2025-11-10T14:29:29Z,No
GEM/2025/B/6872278,O-ring and Gaskets,24,Ministry of Defence Department of Defence Production,2025-11-10T14:35:46Z,2025-11-10T14:35:46Z,No
GEM/2025/B/6761304,Upgradation of Simulia Abaqus Extended(20 tokens) from V6.22 to 6.25 or latest Version along with 1,2,Ministry of Defence Department of Defence Research & Development,2025-11-10T14:30:30Z,2025-11-10T14:30:30Z,No
GEM/2025/B/6845873,Email Service - More than 300; 100,1,Ministry of Petroleum and Natural Gas NA,2025-10-31T22:54:10Z,2025-10-31T22:54:10Z,No
GEM/2025/B/6873195,Ice Cube Machine,20,Ministry of Science and Technology Department of Scientific and Industrial Research (DSIR),2025-11-10T14:55:38Z,2025-11-10T14:55:38Z,No
GEM/2025/B/6873142,Servers (V2),4,Ministry of Defence Department of Defence Research & Development,2025-11-10T14:46:32Z,2025-11-10T14:46:32Z,No
GEM/2025/B/6872360,"GIS related Survey Services - Acre; Defence Lands at Telangana, Andhra Pradesh and Maharastra; 1:40",1,Ministry of Defence Department of Defence,2025-11-10T14:58:16Z,2025-11-10T14:58:16Z,No
GEM/2025/B/6811026,"Gas Bottle (Dwg No. 724 45 01 00 00 00),Filter Assembly (Dwg No. 724 51 00 00 00 00),Inlet Valve (D",35,Ministry of Defence Department of Defence Research & Development,2025-10-21T15:28:13Z,2025-10-21T15:28:13Z,No
